"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"758","CA-2017-112529","11/19/2017","11/21/2017","First Class","SC-20770","Stewart Carmichael","Corporate","United States","San Antonio","Texas","78207","Central","FUR-TA-10002622","Furniture","3","718.116","6","0.3","-71.8116"
"759","CA-2014-159184","9/14/2014","9/19/2014","Standard Class","JC-15775","John Castell","Consumer","United States","Macon","Georgia","31204","South","FUR-FU-10002878","Furniture","4","142.4","5","0","52.688"
"760","CA-2017-113530","5/19/2017","5/21/2017","Second Class","BC-11125","Becky Castell","Home Office","United States","San Francisco","California","94109","West","FUR-CH-10002647","Furniture","2","681.408","12","0.2","42.588"
"761","CA-2016-145177","11/10/2016","11/14/2016","Standard Class","PP-18955","Paul Prost","Home Office","United States","Springfield","Ohio","45503","East","FUR-FU-10000758","Furniture","4","148.288","7","0.2","29.6576"
"762","CA-2015-128083","3/12/2015","3/17/2015","Standard Class","EB-13750","Edward Becker","Corporate","United States","Plantation","Florida","33317","South","FUR-FU-10003194","Furniture","4","30.88","4","0.2","3.86"
"763","CA-2015-128083","3/12/2015","3/17/2015","Standard Class","EB-13750","Edward Becker","Corporate","United States","Plantation","Florida","33317","South","FUR-FU-10001731","Furniture","4","6.408","3","0.2","1.4418"
"764","CA-2017-154109","11/6/2017","11/11/2017","Standard Class","ML-17410","Maris LaWare","Consumer","United States","Philadelphia","Pennsylvania","19143","East","FUR-CH-10003774","Furniture","2","127.372","2","0.3","-30.9332"
"765","CA-2015-156440","12/5/2015","12/9/2015","Standard Class","MH-17620","Matt Hagelstein","Corporate","United States","San Diego","California","92105","West","FUR-FU-10004090","Furniture","4","44.46","2","0","14.6718"
"766","CA-2015-132626","7/9/2015","7/14/2015","Standard Class","BT-11680","Brian Thompson","Consumer","United States","Clinton","Maryland","20735","East","FUR-FU-10002918","Furniture","4","181.96","2","0","20.0156"
"767","US-2015-131359","10/30/2015","11/2/2015","Second Class","FA-14230","Frank Atkinson","Corporate","United States","Denver","Colorado","80219","West","FUR-FU-10003026","Furniture","4","15.488","4","0.2","3.6784"
"768","CA-2015-151680","11/19/2015","11/21/2015","Second Class","TC-21475","Tony Chapman","Home Office","United States","Seattle","Washington","98115","West","FUR-FU-10000305","Furniture","4","141.96","2","0","22.7136"
"769","CA-2017-169411","12/24/2017","12/29/2017","Standard Class","AC-10615","Ann Chong","Corporate","United States","Rochester","New York","14609","East","FUR-FU-10001602","Furniture","4","37.93","1","0","6.8274"
"770","CA-2016-126543","1/9/2016","1/13/2016","Second Class","MF-17665","Maureen Fritzler","Corporate","United States","Toledo","Ohio","43615","East","FUR-FU-10002445","Furniture","4","15.168","2","0.2","3.792"
"771","CA-2014-120544","11/23/2014","11/27/2014","Standard Class","SS-20140","Saphhira Shifley","Corporate","United States","Mesquite","Texas","75150","Central","FUR-FU-10001940","Furniture","4","6.368","2","0.6","-2.5472"
"772","CA-2017-113670","10/15/2017","10/17/2017","First Class","RS-19765","Roland Schwarz","Corporate","United States","Los Angeles","California","90045","West","FUR-TA-10001705","Furniture","3","510.24","3","0.2","6.378"
"773","CA-2017-166198","4/21/2017","4/24/2017","First Class","JW-15955","Joni Wasserman","Consumer","United States","Seattle","Washington","98103","West","FUR-FU-10004622","Furniture","4","162.6","3","0","34.146"
"774","CA-2014-135608","12/8/2014","12/10/2014","Second Class","JK-15625","Jim Karlsson","Consumer","United States","Olympia","Washington","98502","West","FUR-CH-10002602","Furniture","2","603.92","5","0.2","45.294"
"775","CA-2016-151155","12/20/2016","12/24/2016","Standard Class","AB-10255","Alejandro Ballentine","Home Office","United States","Jackson","Mississippi","39212","South","FUR-FU-10001918","Furniture","4","18.92","4","0","7.3788"
"776","CA-2017-168193","3/6/2017","3/11/2017","Second Class","RM-19750","Roland Murray","Consumer","United States","New York City","New York","10011","East","FUR-FU-10002554","Furniture","4","71.97","3","0","16.5531"
"777","CA-2016-149979","9/23/2016","9/28/2016","Second Class","RA-19915","Russell Applegate","Consumer","United States","Columbus","Georgia","31907","South","FUR-CH-10002084","Furniture","2","368.97","3","0","81.1734"
"778","CA-2017-161956","8/27/2017","8/29/2017","Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California","90301","West","FUR-FU-10002937","Furniture","4","198.46","2","0","99.23"
"779","CA-2017-161956","8/27/2017","8/29/2017","Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California","90301","West","FUR-CH-10004886","Furniture","2","230.28","3","0.2","23.028"
"780","CA-2016-116799","3/3/2016","3/6/2016","First Class","JG-15310","Jason Gross","Corporate","United States","Odessa","Texas","79762","Central","FUR-CH-10004983","Furniture","2","563.43","5","0.3","-56.343"
"781","CA-2015-167745","9/18/2015","9/23/2015","Standard Class","GB-14530","George Bell","Corporate","United States","Los Angeles","California","90049","West","FUR-FU-10001591","Furniture","4","24.4","2","0","10.248"
"782","CA-2016-156251","8/13/2016","8/18/2016","Second Class","TS-21160","Theresa Swint","Corporate","United States","West Allis","Wisconsin","53214","Central","FUR-BO-10001337","Furniture","1","241.96","2","0","24.196"
"783","CA-2016-163153","3/21/2016","3/25/2016","Standard Class","DM-12955","Dario Medina","Corporate","United States","Houston","Texas","77036","Central","FUR-TA-10004767","Furniture","3","99.372","2","0.3","-1.4196"
"784","CA-2014-153913","12/16/2014","12/20/2014","Second Class","KB-16585","Ken Black","Corporate","United States","Hialeah","Florida","33012","South","FUR-CH-10000988","Furniture","2","1013.832","9","0.2","101.3832"
"785","CA-2016-155530","12/17/2016","12/21/2016","Standard Class","CM-12160","Charles McCrossin","Consumer","United States","San Francisco","California","94122","West","FUR-TA-10004256","Furniture","3","2003.52","6","0.2","-325.572"
"786","CA-2015-107937","5/3/2015","5/8/2015","Standard Class","JB-16045","Julia Barnett","Home Office","United States","Chula Vista","California","91911","West","FUR-FU-10002298","Furniture","4","665.88","6","0","106.5408"
"787","US-2014-117163","1/27/2014","2/2/2014","Standard Class","EJ-13720","Ed Jacobs","Consumer","United States","San Diego","California","92037","West","FUR-TA-10003469","Furniture","3","333","3","0.2","-16.65"
"788","CA-2017-147760","11/4/2017","11/5/2017","First Class","KL-16555","Kelly Lampkin","Corporate","United States","Greensboro","North Carolina","27405","South","FUR-TA-10004575","Furniture","3","523.764","3","0.4","-192.0468"
"789","CA-2016-156503","10/14/2016","10/20/2016","Standard Class","NC-18415","Nathan Cano","Consumer","United States","Jacksonville","North Carolina","28540","South","FUR-CH-10003606","Furniture","2","102.592","1","0.2","10.2592"
"790","CA-2015-113628","11/12/2015","11/19/2015","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Plantation","Florida","33317","South","FUR-CH-10003298","Furniture","2","523.92","5","0.2","-72.039"
"791","CA-2015-113628","11/12/2015","11/19/2015","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Plantation","Florida","33317","South","FUR-CH-10004477","Furniture","2","146.136","3","0.2","16.4403"
"792","CA-2015-102582","9/15/2015","9/19/2015","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Mobile","Alabama","36608","South","FUR-TA-10003569","Furniture","3","801.96","2","0","200.49"
"793","CA-2015-102582","9/15/2015","9/19/2015","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Mobile","Alabama","36608","South","FUR-CH-10004853","Furniture","2","1056.86","7","0","306.4894"
"794","CA-2017-141873","10/9/2017","10/14/2017","Standard Class","HG-14845","Harry Greene","Consumer","United States","New York City","New York","10024","East","FUR-BO-10003034","Furniture","1","314.352","3","0.2","-15.7176"
"795","CA-2017-141733","5/7/2017","5/11/2017","Standard Class","RW-19540","Rick Wilson","Corporate","United States","Detroit","Michigan","48234","Central","FUR-CH-10004086","Furniture","2","1458.65","5","0","423.0085"
"796","CA-2017-141733","5/7/2017","5/11/2017","Standard Class","RW-19540","Rick Wilson","Corporate","United States","Detroit","Michigan","48234","Central","FUR-CH-10002017","Furniture","2","26.64","1","0","7.4592"
"797","CA-2017-141733","5/7/2017","5/11/2017","Standard Class","RW-19540","Rick Wilson","Corporate","United States","Detroit","Michigan","48234","Central","FUR-CH-10000595","Furniture","2","476.8","2","0","119.2"
"798","US-2015-111927","11/14/2015","11/19/2015","Standard Class","LS-17230","Lycoris Saunders","Consumer","United States","Dover","Delaware","19901","East","FUR-FU-10004017","Furniture","4","76.14","3","0","26.649"
"799","CA-2014-105984","11/24/2014","11/24/2014","Same Day","MY-18295","Muhammed Yedwab","Corporate","United States","Columbus","Ohio","43229","East","FUR-CH-10000847","Furniture","2","611.058","3","0.3","-34.9176"
"800","CA-2014-126760","7/26/2014","8/2/2014","Standard Class","KM-16720","Kunst Miller","Consumer","United States","North Las Vegas","Nevada","89031","West","FUR-CH-10003312","Furniture","2","674.352","3","0.2","-109.5822"
"801","CA-2014-126760","7/26/2014","8/2/2014","Standard Class","KM-16720","Kunst Miller","Consumer","United States","North Las Vegas","Nevada","89031","West","FUR-FU-10004018","Furniture","4","134.01","9","0","36.1827"
"802","US-2014-109162","6/8/2014","6/12/2014","Standard Class","KE-16420","Katrina Edelman","Corporate","United States","Bristol","Tennessee","37620","South","FUR-CH-10002647","Furniture","2","170.352","3","0.2","10.647"
"803","CA-2014-101931","10/28/2014","10/31/2014","First Class","TS-21370","Todd Sumrall","Corporate","United States","Los Angeles","California","90049","West","FUR-BO-10001337","Furniture","1","616.998","6","0.15","-36.294"
"804","CA-2015-127593","9/21/2015","9/21/2015","Same Day","DH-13675","Duane Huffman","Home Office","United States","Quincy","Massachusetts","2169","East","FUR-FU-10004006","Furniture","4","85.3","2","0","14.501"
"805","US-2017-131849","6/6/2017","6/10/2017","Standard Class","GH-14410","Gary Hansen","Home Office","United States","San Francisco","California","94122","West","FUR-FU-10004164","Furniture","4","4.95","1","0","2.178"
"806","CA-2017-154039","2/17/2017","2/22/2017","Standard Class","JK-16120","Julie Kriz","Home Office","United States","Chicago","Illinois","60653","Central","FUR-TA-10001932","Furniture","3","480.96","3","0.5","-269.3376"
"807","CA-2015-157133","11/28/2015","12/3/2015","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Champaign","Illinois","61821","Central","FUR-FU-10004904","Furniture","4","151.96","5","0.6","-182.352"
"808","CA-2015-132486","10/23/2015","10/27/2015","Second Class","JF-15355","Jay Fein","Consumer","United States","San Diego","California","92105","West","FUR-CH-10004495","Furniture","2","240.784","1","0.2","27.0882"
"809","CA-2015-132486","10/23/2015","10/27/2015","Second Class","JF-15355","Jay Fein","Consumer","United States","San Diego","California","92105","West","FUR-CH-10004540","Furniture","2","191.968","7","0.2","16.7972"
"810","CA-2015-132486","10/23/2015","10/27/2015","Second Class","JF-15355","Jay Fein","Consumer","United States","San Diego","California","92105","West","FUR-CH-10001854","Furniture","2","842.352","3","0.2","42.1176"
"811","CA-2015-129896","6/15/2015","6/20/2015","Standard Class","PF-19120","Peter Fuller","Consumer","United States","Gilbert","Arizona","85234","West","FUR-FU-10004904","Furniture","4","364.704","6","0.2","-36.4704"
"812","CA-2015-129896","6/15/2015","6/20/2015","Standard Class","PF-19120","Peter Fuller","Consumer","United States","Gilbert","Arizona","85234","West","FUR-FU-10002396","Furniture","4","40.256","4","0.2","11.0704"
"813","US-2016-163881","11/24/2016","11/30/2016","Standard Class","SP-20860","Sung Pak","Corporate","United States","Los Angeles","California","90036","West","FUR-CH-10001394","Furniture","2","1684.752","6","0.2","210.594"
"814","CA-2015-167010","4/5/2015","4/10/2015","Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Philadelphia","Pennsylvania","19143","East","FUR-FU-10001468","Furniture","4","547.136","4","0.2","-68.392"
"815","CA-2015-167010","4/5/2015","4/10/2015","Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Philadelphia","Pennsylvania","19143","East","FUR-FU-10001037","Furniture","4","7.584","1","0.2","2.37"
"816","CA-2015-167010","4/5/2015","4/10/2015","Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Philadelphia","Pennsylvania","19143","East","FUR-BO-10004218","Furniture","1","352.45","5","0.5","-211.47"
"817","CA-2017-148068","9/18/2017","9/25/2017","Standard Class","MM-18280","Muhammed MacIntyre","Corporate","United States","New York City","New York","10035","East","FUR-FU-10002268","Furniture","4","9.82","2","0","3.2406"
"818","US-2017-142573","7/18/2017","7/23/2017","Standard Class","ML-17410","Maris LaWare","Consumer","United States","Phoenix","Arizona","85023","West","FUR-TA-10001932","Furniture","3","801.6","5","0.5","-448.896"
"819","US-2017-142573","7/18/2017","7/23/2017","Standard Class","ML-17410","Maris LaWare","Consumer","United States","Phoenix","Arizona","85023","West","FUR-CH-10004218","Furniture","2","161.568","2","0.2","10.098"
"820","US-2017-142573","7/18/2017","7/23/2017","Standard Class","ML-17410","Maris LaWare","Consumer","United States","Phoenix","Arizona","85023","West","FUR-CH-10000513","Furniture","2","311.976","3","0.2","-42.8967"
"821","CA-2014-103940","9/17/2014","9/21/2014","Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","Seattle","Washington","98103","West","FUR-FU-10004671","Furniture","4","35.34","2","0","13.4292"
"822","CA-2016-162082","3/14/2016","3/17/2016","First Class","JS-15880","John Stevenson","Consumer","United States","Harlingen","Texas","78550","Central","FUR-BO-10004409","Furniture","1","241.332","5","0.32","-14.196"
"823","CA-2015-118955","6/16/2015","6/20/2015","Standard Class","LS-17230","Lycoris Saunders","Consumer","United States","Grand Prairie","Texas","75051","Central","FUR-CH-10001708","Furniture","2","197.372","2","0.3","-25.3764"
"824","US-2016-143448","12/10/2016","12/10/2016","Same Day","MH-17455","Mark Hamilton","Consumer","United States","Greenwood","Indiana","46142","Central","FUR-CH-10003379","Furniture","2","1424.9","5","0","356.225"
"825","CA-2017-117863","5/18/2017","5/23/2017","Standard Class","TS-21340","Toby Swindell","Consumer","United States","New York City","New York","10024","East","FUR-FU-10002456","Furniture","4","14.56","2","0","6.2608"
"826","CA-2016-119963","11/18/2016","11/22/2016","Standard Class","SN-20710","Steve Nguyen","Home Office","United States","Pasadena","Texas","77506","Central","FUR-CH-10003817","Furniture","2","255.108","6","0.3","-18.222"
"827","CA-2014-133228","4/4/2014","4/9/2014","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Detroit","Michigan","48205","Central","FUR-FU-10004020","Furniture","4","5.47","1","0","2.3521"
